user_id,public,used
76561198131887871,False,False
76561198135757911,False,False
76561197961272842,False,False
76561197962518444,False,False
76561197963501469,True,False
76561197967310714,False,False
76561197972795254,False,False
76561197973093432,True,False
76561197994521079,False,False
76561197994723789,False,False
76561197994917129,True,False
76561197998911211,False,False
76561198005911451,False,False
76561198007231531,False,False
76561198007254911,False,False
76561198008094615,False,False
76561198008906533,False,False
76561198009555035,True,False
76561198010423104,False,False
76561198011069927,False,False
76561198011528524,False,False
76561198011558397,False,False
76561198013635886,False,False
76561198016732928,True,False
76561198017529452,False,False
76561198021864823,False,False
76561198023196883,False,False
76561198023802836,False,False
76561198025692819,True,False
76561198026393014,False,False
76561198028405295,False,False
76561198031077086,False,False
76561198033770214,True,True
76561198033833610,False,False
76561198034301846,False,False
76561198037072154,False,False
76561198037190411,False,False
76561198037516183,False,False
76561198038634175,False,False
76561198039480877,True,False
76561198043543011,True,False
76561198044247334,True,False
76561198045665962,False,False
76561198046619150,False,False
76561198046904713,False,False
76561198049632310,False,False
76561198050232764,False,False
76561198052920784,False,False
76561198053551713,False,False
76561198055683030,False,False
76561198058662676,False,False
76561198059008469,False,False
76561198060633394,False,False
76561198061059251,False,False
76561198061086161,False,False
76561198065615047,False,False
76561198067631588,False,False
76561198068766335,False,False
76561198068799998,False,False
76561198069387766,True,False
76561198069558946,False,False
76561198069761713,False,False
76561198071374012,False,False
76561198073780165,False,False
76561198073951124,True,False
76561198076545992,False,False
76561198076788510,False,False
76561198080207377,False,True
76561198085894768,False,False
76561198087859045,False,False
76561198094430392,False,False
76561198096586746,True,False
76561198099255013,False,False
76561198099626485,False,False
76561198100512227,False,True
76561198102570314,False,False
76561198104086448,False,False
76561198105018559,False,False
76561198105748351,False,False
76561198105757716,False,False
76561198105830269,False,False
76561198106593101,False,False
76561198107046621,False,False
76561198114154931,False,False
76561198114285199,True,False
76561198118831720,False,False
76561198119597177,False,True
76561198121471203,False,False
76561198121909920,False,False
76561198128907309,False,False
76561198132843648,False,False
76561198134699318,False,False
76561198137495930,False,True
76561198138096437,False,False
76561198141724332,False,False
76561198141878710,False,False
76561198144200603,False,False
76561198146046017,False,False
76561198147113867,False,False
76561198150125266,False,False
76561198150339106,False,False
76561198151601497,False,False
76561198154068815,False,False
76561198158799396,False,False
76561198160279229,False,False
76561198160694509,False,False
76561198163859257,False,False
76561198164265317,False,False
76561198168932119,False,False
76561198170922325,False,False
76561198172275301,False,False
76561198172811998,False,False
76561198177279846,False,False
76561198182061314,False,False
76561198183881885,False,False
76561198184339223,False,False
76561198189646651,False,False
76561198192053974,False,False
76561198192102713,False,False
76561198194600828,True,False
76561198196372467,True,False
76561198199102943,False,False
76561198199436546,False,False
76561198207221305,False,False
76561198208224452,False,False
76561198209231304,False,False
76561198211288236,False,False
76561198216207851,True,False
76561198219444652,False,False
76561198229296756,False,False
76561198236209162,False,False
76561198244270710,False,False
76561198246798136,False,False
76561198251662732,False,True
76561198254142698,False,False
76561198254180881,False,False
76561198257866468,True,False
76561198259848005,False,False
76561198259900472,False,False
76561198261212235,True,False
76561198262273335,False,False
76561198263496366,False,False
76561198264106508,True,False
76561198267358699,False,False
76561198268585739,False,False
76561198272100352,False,False
76561198273681514,False,False
76561198284252084,False,False
76561198287385382,False,False
76561198293203529,False,True
76561198293226872,False,False
76561198296723374,False,False
76561198300234258,False,False
76561198300779121,False,False
76561198305593371,False,False
76561198309734315,False,False
76561198315223639,True,False
76561198315687037,False,False
76561198322291275,True,False
76561198325025937,True,False
76561198326983002,False,False
76561198330195623,False,False
76561198343791815,False,False
76561198344802659,False,False
76561198346139384,True,False
76561198346342675,False,False
76561198348954622,False,False
76561198349830643,False,False
76561198353901273,False,False
76561198356806519,False,False
76561198357686534,True,False
76561198358408089,True,False
76561198362411850,False,False
76561198365682717,False,False
76561198366742746,False,False
76561198367764414,False,False
76561198368469979,False,False
76561198371547465,False,False
76561198373658512,False,False
76561198374295685,False,False
76561198375205778,False,False
76561198380072206,False,False
76561198387444333,False,False
76561198388342152,True,False
76561198393784622,False,False
76561198397074226,False,False
76561198400442002,False,False
76561198401412572,False,False
76561198402244675,False,False
76561198416536805,False,False
76561198417949274,True,False
76561198422250119,False,False
76561198423316256,False,False
76561198423358719,False,False
76561198424916827,False,False
76561198428332496,False,False
76561198433017440,False,False
76561198433742092,False,False
76561198435334379,False,False
76561198440054013,False,False
76561198440494191,False,False
76561198441007472,False,False
76561198441665978,False,False
76561198443403883,False,False
76561198447996011,True,False
76561198815957735,False,False
76561198821536023,True,False
76561198862393897,False,False
76561198929968543,True,False
76561197997706260,False,False
76561198044727607,True,False
76561198048601225,False,False
76561198066650043,False,False
76561198068790062,False,False
76561198084066571,False,False
76561198092126822,False,False
76561198128784670,False,False
76561198130485076,False,False
76561198131879126,True,False
76561198143943509,False,False
76561198202744467,False,False
76561198219725244,False,False
76561198301715810,False,False
76561197999380823,False,False
76561197999633662,True,False
76561198054782954,False,False
76561198056627037,True,False
76561198061905337,False,False
76561198071465551,False,False
76561198075751851,True,False
76561198080313574,False,False
76561198088875325,True,False
76561198094445672,True,False
76561198105350641,True,False
76561198127685994,True,False
76561198133938624,False,False
76561198139506940,False,False
76561198144606594,False,False
76561198156342652,False,False
76561198159719445,False,False
76561198165632592,True,True
76561198167077190,False,False
76561198167781995,True,False
76561198175251607,False,False
76561198175891970,False,False
76561198176495858,True,False
76561198177226141,True,False
76561198185435671,False,False
76561198197023206,True,False
76561198198694698,False,False
76561198199517709,True,False
76561198202107059,True,False
76561198202273342,False,False
76561198209030099,False,False
76561198211987589,False,False
76561198217358631,True,False
76561198217984661,False,False
76561198219012744,True,False
76561198221009412,False,False
76561198221850512,True,False
76561198245616492,False,False
76561198247957328,True,False
76561198248008622,False,False
76561198249287284,True,False
76561198252591490,True,False
76561198256856384,False,False
76561198256998556,False,False
76561198263218851,False,False
76561198268133585,True,False
76561198268326353,False,False
76561198273141129,True,False
76561198276644558,True,False
76561198278772910,True,True
76561198283116272,False,False
76561198297201567,False,False
76561198297428048,True,False
76561198297644090,False,False
76561198299364380,False,False
76561198300532226,True,False
76561198303267819,False,False
76561198303862396,True,False
76561198313025723,True,False
76561198314683387,True,False
76561198321597624,True,False
76561198322063858,True,False
76561198324915271,False,False
76561198326839894,False,False
76561198327010407,True,False
76561198327278318,True,False
76561198336909473,False,False
76561198338484925,False,False
76561198341058536,False,False
76561198342970022,False,False
76561198346647421,True,False
76561198347565693,True,False
76561198347636889,True,False
76561198349011208,False,False
76561198356944308,True,False
76561198359508947,False,False
76561198360228316,False,False
76561198363009447,False,False
76561198363982321,False,False
76561198365847269,False,False
76561198366932779,False,True
76561198367751013,True,False
76561198368118301,False,False
76561198370945473,False,False
76561198378615740,True,False
76561198381541135,True,False
76561198387663228,True,False
76561198389010915,False,False
76561198389689771,True,False
76561198395438485,True,False
76561198398393653,False,False
76561198400718455,True,True
76561198403208437,True,False
76561198403626753,False,False
76561198406671140,False,False
76561198406767219,False,False
76561198417180403,True,True
76561198418051241,True,False
76561198419747909,False,False
76561198421883030,False,False
76561198422061387,True,False
76561198431927688,True,False
76561198434340311,False,False
76561198435621020,False,False
76561198437208378,False,False
76561198437720245,False,False
76561198439520597,False,False
76561198441158024,False,False
76561198448005576,False,False
76561198448726991,False,False
76561198453112405,True,False
76561198557243226,False,False
76561198803278751,True,False
76561198807034614,True,False
76561198809189791,True,False
76561198809424516,True,False
76561198813618071,False,False
76561198817574267,True,False
76561198818613860,False,False
76561198820394576,True,False
76561198820830485,True,False
76561198823080250,True,True
76561198828484496,True,False
76561198834448699,False,False
76561198834814251,True,False
76561198835577504,False,False
76561198835638275,True,False
76561198836786529,True,False
76561198837402301,True,False
76561198840883835,True,False
76561198843713022,True,False
76561198844099398,False,False
76561198844850691,True,False
76561198845340453,False,False
76561198845706711,True,False
76561198845738012,True,True
76561198847315159,True,False
76561198847480337,True,True
76561198848759354,True,False
76561198850553181,True,False
76561198858511049,False,False
76561198863926509,False,False
76561198866959865,False,False
76561198870225746,True,False
76561198872152569,True,False
76561198872174104,False,False
76561198874455390,True,False
76561198874923888,True,False
76561198875408313,False,False
76561198877328642,True,False
76561198882615833,True,False
76561198882821002,False,False
76561198888696699,True,False
76561198899514487,True,False
76561198906791651,False,False
76561198907030797,True,False
76561198932148514,True,False
76561198935631996,True,False
76561198953628699,True,True
76561198956953266,True,True
76561198977778456,True,False
76561197963357186,False,False
76561197963394663,False,False
76561197972320976,False,False
76561197974048883,False,False
76561197974593484,False,False
76561197974852782,True,False
76561197975867304,True,False
76561197981979085,False,False
76561197983305569,False,False
76561197988099340,False,False
76561197997473768,True,False
76561197999390757,False,False
76561198001866363,False,False
76561198001913906,False,False
76561198004667122,False,False
76561198007144385,False,False
76561198011359396,False,False
76561198014845427,False,False
76561198015603136,True,False
76561198021491011,False,False
76561198026871452,True,False
76561198028077497,False,False
76561198031321774,False,False
76561198031623989,True,False
76561198033447656,False,False
76561198038704823,False,False
76561198039543770,True,False
76561198040331773,True,False
76561198042953173,True,False
76561198042992965,True,False
76561198047616917,True,False
76561198053512709,True,False
76561198057340212,True,False
76561198059305333,False,False
76561198060338674,False,False
76561198061305328,False,False
76561198061641540,True,False
76561198065555342,True,False
76561198066258120,True,False
76561198067153619,False,False
76561198067849890,False,False
76561198068741548,True,False
76561198070330999,True,False
76561198082309636,False,False
76561198082560558,False,False
76561198084745250,False,False
76561198087771508,False,False
76561198087934004,True,False
76561198091310125,True,False
76561198095647695,False,False
76561198098027984,False,False
76561198098258555,False,False
76561198109056608,False,False
76561198123792937,False,False
76561198125390150,False,False
76561198127032756,False,False
76561198127049732,False,False
76561198129701942,True,False
76561198130694891,True,False
76561198133012042,False,False
76561198141050633,True,False
76561198147188939,True,False
76561198154316445,False,False
76561198155405059,False,False
76561198183940457,False,False
76561198184938923,False,False
76561198202148464,False,False
76561198204183475,False,False
76561198208457884,False,False
76561198214921847,False,False
76561198257085229,False,False
76561198272450359,False,False
76561198291568431,False,False
76561198311705079,True,False
76561198312128735,False,False
76561198331494259,False,False
76561198350119764,False,False
76561198360117476,False,False
76561198369539869,False,False
76561198376400117,False,False
76561198387750322,False,False
76561198398070730,False,False
76561198407545700,False,False
76561198410553098,False,False
76561198411384598,False,False
76561198415429325,False,False
76561198430601199,False,False
76561198432535604,False,False
76561198441828322,False,False
76561198447973140,False,False
76561198799414521,False,False
76561198800712601,False,False
76561198804049451,False,True
76561198809974761,False,False
76561198815941962,True,False
76561198838083295,True,False
76561198839492184,False,False
76561198868258661,True,False
76561197988618480,False,False
76561198000675482,False,False
76561198019336282,False,False
76561198023487212,True,False
76561198025059149,False,False
76561198026090473,True,False
76561198026746498,False,False
76561198047045973,False,False
76561198053521256,False,False
76561198054375732,False,False
76561198058100818,False,False
76561198060070823,False,False
76561198061630512,False,False
76561198067883339,False,False
76561198068481895,False,False
76561198073014050,False,True
76561198074334774,False,False
76561198075247900,False,False
76561198075463829,False,False
76561198078244718,False,False
76561198078601196,False,False
76561198081671773,False,False
76561198081977686,False,False
76561198082042499,True,False
76561198083618009,False,False
76561198084097382,True,False
76561198084166816,False,False
76561198084832670,False,False
76561198085031070,True,False
76561198086116617,False,False
76561198086357343,False,False
76561198087033967,False,False
76561198087106500,False,False
76561198087313724,False,False
76561198087889115,False,False
76561198088155149,False,False
76561198088523717,False,False
76561198089226501,False,False
76561198089823171,False,False
76561198090852463,False,False
76561198091344534,False,False
76561198092043684,False,False
76561198092985923,False,False
76561198094103999,False,False
76561198096418728,False,False
76561198099596789,False,False
76561198100460247,True,False
76561198100849155,False,False
76561198102979260,True,False
76561198104034120,False,False
76561198104972678,False,False
76561198106131833,False,False
76561198106359933,False,False
76561198106810727,False,False
76561198107946159,False,False
76561198107956280,False,False
76561198109402643,False,False
76561198110305514,False,False
76561198111121197,False,False
76561198111576686,False,False
76561198112052995,True,False
76561198112403225,False,False
76561198112912922,False,False
76561198115005273,False,False
76561198115177811,False,False
76561198118394962,False,False
76561198118989403,False,False
76561198120627190,False,False
76561198121188554,False,False
76561198121912751,False,False
76561198122753550,False,False
76561198123422650,False,False
76561198124941757,False,False
76561198125304794,True,False
76561198125953736,False,False
76561198128859459,False,False
76561198129015958,False,False
76561198129224629,False,False
76561198129543608,False,False
76561198130641390,False,False
76561198130743743,False,False
76561198130763144,False,False
76561198131017391,False,False
76561198131268960,False,False
76561198131617469,False,False
76561198132052795,False,False
76561198132392195,False,False
76561198133965151,False,False
76561198134140832,True,False
76561198134471088,False,False
76561198135821223,True,False
76561198135990886,False,False
76561198136373413,False,False
76561198136763991,False,False
76561198137218856,False,False
76561198137555841,False,False
76561198137645630,False,False
76561198137731899,False,False
76561198138129424,False,False
76561198138250373,False,False
76561198139583469,True,False
76561198139715769,False,True
76561198139804324,False,False
76561198140494098,False,False
76561198141172857,False,False
76561198141752022,False,False
76561198142107185,False,False
76561198142220096,False,False
76561198142467453,False,False
76561198142501079,False,False
76561198142518079,False,False
76561198144034406,False,False
76561198144065114,False,False
76561198144216396,False,False
76561198144378288,False,False
76561198145486724,False,False
76561198146225635,False,False
76561198146307658,False,False
76561198147045456,False,False
76561198148447107,True,False
76561198148634008,False,False
76561198148640162,True,False
76561198149330905,False,False
76561198149454625,False,False
76561198149786994,False,False
76561198149874524,False,False
76561198150696123,False,False
76561198151674312,False,False
76561198152960556,False,True
76561198153486158,False,False
76561198153772293,False,False
76561198153848525,False,False
76561198154601070,False,False
76561198155445185,False,False
76561198155499546,False,False
76561198155815298,False,False
76561198155921240,False,False
76561198155953644,True,False
76561198156580508,False,False
76561198157629177,False,False
76561198157974838,True,False
76561198158353370,False,False
76561198158988668,False,False
76561198159408933,False,False
76561198159826912,False,False
76561198160560231,False,False
76561198160621174,False,False
76561198160662720,False,False
76561198160895584,False,False
76561198161145080,False,False
76561198161396645,False,False
76561198162264703,False,False
76561198162557559,False,False
76561198162901349,True,False
76561198163739972,False,True
76561198164929371,False,True
76561198165110992,False,False
76561198165139968,False,False
76561198165750155,False,False
76561198165925208,False,False
76561198176671230,False,False
76561198213938372,True,False
76561198221010560,False,False
76561198287109217,False,False
76561198318961784,True,False
76561198405777124,False,False
76561198409617338,False,False
76561198437047134,True,False
76561197997751011,False,False
76561198038601804,True,True
76561198039634820,True,False
76561198046013127,True,False
76561198096020119,True,False
76561198115694897,False,False
76561198119693476,False,False
76561198129042593,False,False
76561198133608972,True,False
76561198145536814,True,False
76561198147198598,False,False
76561198147968804,False,False
76561198174823706,False,False
76561198216409187,False,False
76561198251989348,True,False
76561198258743744,False,False
76561198265240388,False,False
76561198273989757,False,False
76561198303306608,False,False
76561198305594068,False,False
76561198344687615,False,False
76561198347892915,False,False
76561198365925255,False,False
76561198386619681,False,False
76561198393187314,False,False
76561198396118913,False,False
76561198407660678,True,False
76561198438698485,False,False
76561198446219365,False,False
76561198797612436,False,False
76561197987009888,False,False
76561198029810946,False,True
76561198033211512,False,True
76561198053751646,False,False
76561198062602227,False,False
76561198076904548,False,False
76561198086064678,False,False
76561198098083318,False,False
76561198100732755,False,False
76561198105438327,True,False
76561198110484633,False,False
76561198112936505,False,False
76561198113780864,True,False
76561198127246266,False,False
76561198127338635,True,False
76561198131994939,False,False
76561198134071069,False,False
76561198134955875,False,False
76561198136429291,False,False
76561198139370974,False,False
76561198144116087,False,False
76561198144359837,False,False
76561198146271324,False,False
76561198147148833,False,False
76561198149543000,False,True
76561198149801005,False,False
76561198151380378,False,True
76561198153073678,False,False
76561198153860642,True,False
76561198155631383,False,False
76561198156507268,True,False
76561198157331392,False,False
76561198159612032,False,False
76561198160313944,True,False
76561198160837416,False,False
76561198161616852,False,False
76561198165544009,False,False
76561198166161374,False,False
76561198166464857,False,False
76561198172554427,False,False
76561198172718070,False,False
76561198174594135,False,False
76561198178807425,False,False
76561198181001231,False,False
76561198184892621,False,False
76561198184956242,False,False
76561198193551585,False,False
76561198195786629,True,False
76561198196192527,False,False
76561198205741816,False,False
76561198244824802,False,False
76561198273453295,False,False
76561198823074180,True,False
76561197982778078,False,False
76561198074038043,False,False
76561198077730591,False,False
76561198113113073,False,False
76561198141230355,True,False
76561198141755320,False,False
76561198153782002,False,False
76561198171156883,False,False
76561198171853583,False,False
76561198178585922,False,False
76561198196621341,True,False
76561198197630507,False,False
76561198204184005,True,False
76561198204663419,False,False
76561198218368331,False,False
76561198225337592,False,False
76561198257624747,False,False
76561198273658499,False,False
76561198276711046,False,False
76561198280603011,False,False
76561198282910506,False,False
76561198292133906,False,False
76561198298158895,False,False
76561198313738525,False,False
76561198331418690,False,False
76561198332147782,False,True
76561198336822117,False,False
76561198349777802,False,False
76561198354888203,False,False
76561197961696737,False,False
76561197977155937,False,False
76561197987494424,False,False
76561197996584431,False,False
76561198002202521,False,False
76561198004118082,False,False
76561198004178417,False,False
76561198006356019,False,False
76561198007942150,False,False
76561198014064454,False,False
76561198015995190,False,False
76561198016868344,False,False
76561198021170330,False,False
76561198023809486,False,False
76561198024101957,False,False
76561198026915016,False,False
76561198028402530,False,False
76561198028449125,False,False
76561198028584556,False,False
76561198032466067,False,False
76561198032727926,False,False
76561198033189105,False,False
76561198034040754,False,False
76561198040202268,False,False
76561198041722068,False,False
76561198044335274,False,False
76561198045803199,False,False
76561198050377856,False,False
76561198058303493,False,False
76561198060093297,False,False
76561198061183167,False,False
76561198061212099,False,False
76561198062577610,False,False
76561198064098109,False,False
76561198068728547,False,False
76561198070286095,False,False
76561198072349731,False,False
76561198072356754,False,False
76561198076813486,False,False
76561198079904362,False,True
76561198081848519,False,False
76561198084408501,False,False
76561198084662569,False,False
76561198085383469,False,False
76561198086372957,False,False
76561198087513107,False,False
76561198087575699,False,False
76561198089147901,False,False
76561198090136256,False,False
76561198090605849,False,False
76561198091075494,False,False
76561198091229882,False,False
76561198094097726,False,False
76561198101121274,False,False
76561198110930139,False,False
76561198112158861,False,False
76561198115629236,False,False
76561198116205068,False,False
76561198117148260,False,False
76561198117216106,False,False
76561198118811251,False,False
76561198123087258,False,False
76561198123353692,False,False
76561198125071473,False,False
76561198125291772,False,False
76561198127009663,False,True
76561198127553150,False,False
76561198129206943,False,False
76561198130995446,False,False
76561198131677172,False,False
76561198131683290,False,False
76561198132388984,False,False
76561198132503598,False,False
76561198133877339,False,False
76561198134879744,False,False
76561198135971205,False,False
76561198136963911,False,False
76561198137311148,False,False
76561198138719086,False,True
76561198139618133,False,False
76561198140149569,False,False
76561198140665902,False,False
76561198143981248,False,False
76561198150859257,False,False
76561198155111526,False,False
76561198155411277,False,False
76561198157859935,False,False
76561198159615239,False,False
76561198160136009,False,False
76561198162413884,False,False
76561198167410736,False,False
76561198169555888,False,False
76561198173766286,False,False
76561198181673165,False,False
76561198189368634,False,False
76561198194598034,False,False
76561198195786447,False,False
76561198198012873,False,False
76561198202795553,False,False
76561198204150045,False,False
76561198205697237,False,False
76561198207061333,False,False
76561198207595113,False,False
76561198216029355,False,False
76561198217947801,False,False
76561198219884403,False,False
76561198224363520,False,False
76561198224601648,False,False
76561198230719960,False,False
76561198238097290,False,False
76561198242956446,False,False
76561198245898444,False,False
76561198247372462,False,False
76561198250067626,False,False
76561198253171174,False,False
76561198254486418,False,False
76561198254972144,False,False
76561198254989486,False,False
76561198258578649,False,False
76561198259400284,False,False
76561198259816235,False,False
76561198261799062,False,False
76561198262805648,False,False
76561198264336035,False,False
76561198269152160,False,False
76561198269468285,False,False
76561198273152946,False,False
76561198274727415,False,False
76561198280384370,False,False
76561198281358928,False,False
76561198282602704,False,False
76561198283086099,False,False
76561198283160250,False,False
76561198283871606,False,False
76561198284939091,False,False
76561198287948637,False,False
76561198288217753,False,False
76561198289943330,False,False
76561198294594767,False,False
76561198298688356,False,False
76561198299159683,False,False
76561198299832825,False,False
76561198300258080,False,False
76561198306364973,False,False
76561198306619054,False,False
76561198310813751,False,False
76561198313752918,False,False
76561198317662627,False,False
76561198320014395,False,False
76561198321647157,False,True
76561198321931707,False,False
76561198322351247,False,False
76561198324365858,False,False
76561198325996097,False,False
76561198329231731,False,False
76561198338812429,False,False
76561198339083194,False,False
76561198343863843,False,False
76561198343937310,False,True
76561198347000149,False,False
76561198347046503,False,False
76561198347159086,False,False
76561198351481035,False,False
76561198355527625,False,False
76561198360211212,False,False
76561198360733731,False,False
76561198366942390,False,False
76561198373299254,False,False
76561198375023743,False,False
76561198376785877,False,False
76561198377212141,False,False
76561198381740510,False,False
76561198381844682,False,False
76561198384429932,False,True
76561198385273729,False,False
76561198385817800,False,False
76561198393910997,False,False
76561198401991042,False,False
76561198404538301,False,False
76561198414451084,False,False
76561198417992253,False,False
76561198419390804,False,False
76561198420443612,False,False
76561198425348059,False,False
76561198425651238,False,False
76561198428126536,False,False
76561198433600783,False,False
76561198447074423,False,False
76561198449785867,False,False
76561198451095901,False,False
76561198804056380,False,False
76561198811283593,False,False
76561198840382638,False,False
76561198864723001,False,False
76561198923863475,False,False
76561198966488687,False,False
76561198975151636,False,False
76561198978943386,False,False
76561198994186587,False,False
76561198006199855,False,False
76561198028724584,False,False
76561198030904641,False,False
76561198033652087,False,False
76561198040107554,False,False
76561198046385506,False,False
76561198058480651,False,False
76561198062771303,False,False
76561198077229812,False,False
76561198078342505,False,False
76561198085198731,False,False
76561198087129384,False,False
76561198097260045,False,False
76561198107361058,False,False
76561198107613598,False,False
76561198107775041,False,False
76561198111461965,False,False
76561198118863589,False,False
76561198120235938,False,False
76561198132994983,False,False
76561198138715990,False,False
76561198142802059,False,False
76561198150665532,False,False
76561198156854424,False,False
76561198163026374,False,False
76561198179850878,False,False
76561198185055949,False,False
76561198185540085,False,False
76561198190375154,False,False
76561198194411919,False,False
76561198194492250,False,False
76561198197950115,False,False
76561198198248781,False,False
76561198199114114,False,False
76561198201217885,False,False
76561198201528798,False,True
76561198202460445,False,False
76561198202906911,False,False
76561198203810861,False,False
76561198204133247,False,False
76561198213026629,False,True
76561198217077908,False,False
76561198218890345,False,False
76561198219790675,False,False
76561198221634744,False,False
76561198233310096,False,False
76561198233411916,False,False
76561198235300404,False,False
76561198243373166,False,False
76561198244877676,False,True
76561198246800968,False,False
76561198247132878,False,False
76561198263014684,False,False
76561198263276057,False,False
76561198264925094,False,True
76561198267251385,False,False
76561198267465874,False,False
76561198268967597,False,False
76561198271520693,False,False
76561198272478980,False,False
76561198278378494,False,False
76561198278447007,False,False
76561198283094554,False,False
76561198049575229,False,False
76561198049757836,False,False
76561198051723636,False,False
76561198057653167,False,False
76561198057811278,False,False
76561198058104379,False,False
76561198059270814,False,False
76561198066348037,False,True
76561198074699495,False,False
76561198076717749,False,False
76561198078604325,False,False
76561198079843091,False,False
76561198082732447,False,False
76561198082753548,False,False
76561198088757780,False,False
76561198091207922,False,False
76561198093361516,False,False
76561198095117757,False,False
76561198100208480,False,False
76561198103892494,False,False
76561198108243433,False,False
76561198108247148,False,False
76561198112679938,False,False
76561198117309324,False,False
76561198122498657,False,False
76561198126324956,False,False
76561198129071475,False,False
76561198129640835,False,False
76561198140768103,False,False
76561198146721758,False,False
76561198156293704,False,False
76561198158461497,False,False
76561198162387452,False,False
76561198192894797,False,False
76561198215595721,False,False
76561198242301132,False,False
76561198300123254,False,True
76561198314675526,False,False
76561198365606106,False,False
76561198996858582,False,False
76561197996174837,False,False
76561198036410880,False,False
76561198121039822,False,False
76561198129901535,False,False
76561198133192485,False,False
76561198135834165,False,False
76561198142079682,False,False
76561198149658244,False,False
76561198149716318,False,False
76561198151514565,False,False
76561198159721647,False,False
76561198165243704,False,False
76561198165670806,False,False
76561198171421990,False,False
76561198178265345,False,False
76561198180332742,False,False
76561198189080025,False,False
76561198198636119,False,False
76561198209685108,False,False
76561198215215069,False,False
76561198246525892,False,False
76561198253835273,False,False
76561198278369107,False,False
76561198280249992,False,False
76561198281847335,False,False
76561198284756227,False,False
76561198288772915,False,False
76561198289235508,False,False
76561198294554891,False,False
76561198297869359,False,False
76561198302170998,False,False
76561198317855307,False,False
76561198323223529,False,False
76561198324223981,False,False
76561198325930606,False,False
76561198340611433,False,False
76561198344417771,False,False
76561198345465239,False,False
76561198345747243,False,False
76561198353358609,False,False
76561198354866728,False,False
76561198376202521,False,False
76561198379064000,False,False
76561198388294802,False,False
76561198398889382,False,False
76561198399930953,False,False
76561198402214515,False,False
76561198420061930,False,False
76561198420729554,False,False
76561198444578978,False,False
76561198445717425,False,False
76561198449982703,False,False
76561198454559838,False,False
76561198796592922,False,False
76561198798575365,False,False
76561198813060903,False,False
76561198827386845,False,False
76561198830561597,False,False
76561198832955171,False,False
76561198835011339,False,False
76561198838925659,False,True
76561198846030049,False,False
76561198847850628,False,False
76561198861062822,False,False
76561198861416858,False,False
76561198861673311,False,False
76561198872075582,False,False
76561198872528433,False,False
76561198875142097,False,False
76561198928643451,False,False
76561198973982216,False,False
76561197960862076,False,False
76561197962521559,False,False
76561197975549944,False,False
76561197988293389,False,False
76561197989304364,False,False
76561197996681898,False,False
76561197999302870,False,False
76561198001219293,False,False
76561198002262587,False,False
76561198002394658,False,False
76561198002658322,False,False
76561198003456971,False,False
76561198004019581,False,False
76561198009472367,False,False
76561198009529762,False,False
76561198009717776,False,False
76561198012255349,False,False
76561198012983143,False,False
76561198014362895,False,False
76561198016673629,False,False
76561198017120318,False,False
76561198017147147,False,False
76561198017259648,False,False
76561198017317001,False,False
76561198021374135,False,False
76561198023305247,False,False
76561198026227442,False,False
76561198027448468,False,False
76561198028595102,False,False
76561198031670903,False,False
76561198033243232,False,False
76561198037647133,False,False
76561198038006488,False,False
76561198041675822,False,False
76561198041689502,False,False
76561198042421858,False,False
76561198042797649,False,False
76561198043016138,False,False
76561198045933779,False,False
76561198046194211,False,False
76561198050496982,False,False
76561198054807612,False,False
76561198057562170,False,False
76561198057642730,False,False
76561198059134369,False,False
76561198059704399,False,False
76561198060509694,False,False
76561198061098723,False,False
76561198062119756,False,False
76561198062878423,False,False
76561198063242803,False,False
76561198063352787,False,False
76561198066619695,False,True
76561198067888238,False,False
76561198068239791,False,False
76561198074973847,False,False
76561198081310981,False,False
76561198085419510,False,False
76561198086091658,False,False
76561198086656192,False,False
76561198090466205,False,False
76561198094507123,False,False
76561198096116095,False,False
76561198096529462,False,False
76561198096704220,False,False
76561198100627839,False,False
76561198101430857,False,False
76561198102180694,False,False
76561198103351182,False,False
76561198104792022,False,False
76561198106489498,False,False
76561198108163487,False,False
76561198108990542,False,False
76561198109300413,False,False
76561198113919811,False,False
76561198119214647,False,False
76561198120261653,False,False
76561198122198401,False,False
76561198128562118,False,False
76561198136949348,False,False
76561198137171307,False,False
76561198137275756,False,False
76561198138719905,False,False
76561198139302181,False,False
76561198146924131,False,True
76561198147900201,False,False
76561198148657041,False,False
76561198150917037,False,False
76561198152395347,False,False
76561198153052286,False,False
76561198155242454,False,False
76561198159563864,False,False
76561198161872098,False,False
76561198163041276,False,False
76561198165472564,False,False
76561198165510376,False,False
76561198167413230,False,False
76561198167810391,False,False
76561198169174019,False,False
76561198171889550,False,False
76561198172850491,False,True
76561198176177869,False,False
76561198178297743,False,False
76561198180733583,False,False
76561198184933249,False,False
76561198185532994,False,False
76561198188825143,False,False
76561198189050326,False,False
76561198191524238,False,False
76561198198146119,False,False
76561198199221017,False,False
76561198199588866,False,False
76561198201552142,False,False
76561198201855662,False,False
76561198203348326,False,False
76561198203492484,False,False
76561198204867231,False,False
76561198206865715,False,False
76561198208114471,False,False
76561198212786343,False,False
76561198212948396,False,False
76561198213006981,False,False
76561198213271931,False,False
76561198214021108,False,False
76561198215356597,False,False
76561198216840653,False,False
76561198235464344,False,False
76561198238110496,False,False
76561198244765960,False,False
76561198245259470,False,False
76561198247049460,False,False
76561198255094280,False,False
76561198257362260,False,False
76561198257821551,False,False
76561198257969892,False,False
76561198258074425,False,False
76561198260920101,False,False
